price,bedrooms,bathrooms,area_sqm,rent_price_etb,subcity_addis ketema,subcity_akaky kaliti,subcity_arada,subcity_bole,subcity_gulele,subcity_kirkos,subcity_kolfe,subcity_lidetta,subcity_nifas silk,subcity_yeka
61500.0,5,3,146.0,61500.0,0,0,0,0,0,1,0,0,0,0
52500.0,4,2,145.4,52500.0,0,0,0,0,0,0,0,0,0,1
36500.0,3,2,121.6,36500.0,0,0,0,0,0,0,0,1,0,0
33000.0,2,1,85.4,33000.0,0,0,0,0,0,1,0,0,0,0
37000.0,2,2,85.3,37000.0,0,0,1,0,0,0,0,0,0,0
24500.0,1,1,73.4,24500.0,0,0,0,0,0,0,0,0,0,1
29500.0,1,1,68.4,29500.0,0,0,0,1,0,0,0,0,0,0
26500.0,2,1,109.7,26500.0,0,1,0,0,0,0,0,0,0,0
18500.0,1,1,61.2,18500.0,0,0,0,0,0,0,1,0,0,0
69000.0,5,2,176.0,69000.0,0,0,1,0,0,0,0,0,0,0
35500.0,2,1,100.2,35500.0,0,0,1,0,0,0,0,0,0,0
50000.0,3,2,108.3,50000.0,0,0,0,0,0,1,0,0,0,0
76000.0,5,2,149.4,76000.0,0,0,0,1,0,0,0,0,0,0
24000.0,1,1,69.2,24000.0,0,0,1,0,0,0,0,0,0,0
53000.0,5,2,150.1,53000.0,0,0,0,0,0,0,0,0,0,1
57000.0,5,3,153.6,57000.0,0,0,0,0,0,0,0,0,0,1
77000.0,5,3,149.1,77000.0,0,0,0,1,0,0,0,0,0,0
38000.0,4,2,130.6,38000.0,0,1,0,0,0,0,0,0,0,0
53000.0,5,3,160.6,53000.0,0,0,0,0,0,0,0,0,1,0
45000.0,3,1,124.4,45000.0,0,0,1,0,0,0,0,0,0,0
36500.0,1,1,83.5,36500.0,0,0,0,0,0,1,0,0,0,0
73000.0,5,3,154.4,73000.0,0,0,1,0,0,0,0,0,0,0
49500.0,4,2,136.9,49500.0,0,0,0,0,0,0,0,0,0,1
46000.0,5,2,150.2,46000.0,1,0,0,0,0,0,0,0,0,0
52000.0,5,2,158.3,52000.0,0,0,0,0,0,0,1,0,0,0
23000.0,1,1,67.8,23000.0,0,0,0,0,1,0,0,0,0,0
41500.0,3,2,108.7,41500.0,0,0,1,0,0,0,0,0,0,0
27500.0,1,1,65.7,27500.0,0,0,0,1,0,0,0,0,0,0
16500.0,1,1,69.4,16500.0,0,1,0,0,0,0,0,0,0,0
66500.0,5,3,148.5,66500.0,0,0,0,0,0,1,0,0,0,0
75000.0,5,3,149.1,75000.0,0,0,0,1,0,0,0,0,0,0
57000.0,5,3,184.5,57000.0,0,0,0,0,0,0,1,0,0,0
48000.0,4,3,115.5,48000.0,0,0,0,0,0,0,0,0,1,0
31000.0,3,2,92.9,31000.0,0,0,0,0,0,0,1,0,0,0
39500.0,4,2,140.7,39500.0,0,1,0,0,0,0,0,0,0,0
44500.0,4,2,132.1,44500.0,0,0,0,0,0,0,0,0,1,0
78500.0,5,3,158.3,78500.0,0,0,0,1,0,0,0,0,0,0
37500.0,4,3,121.7,37500.0,1,0,0,0,0,0,0,0,0,0
25000.0,1,1,63.8,25000.0,0,0,0,1,0,0,0,0,0,0
18500.0,1,1,45.0,18500.0,0,0,1,0,0,0,0,0,0,0
50500.0,4,2,116.1,50500.0,0,0,0,1,0,0,0,0,0,0
60000.0,4,3,116.5,60000.0,0,0,0,1,0,0,0,0,0,0
50000.0,4,3,139.2,50000.0,0,0,0,0,0,0,0,0,1,0
44000.0,4,2,112.2,44000.0,0,0,0,0,1,0,0,0,0,0
47500.0,5,3,118.7,47500.0,0,0,0,0,0,0,0,0,1,0
26500.0,1,1,78.7,26500.0,0,0,0,0,0,0,0,0,1,0
43000.0,3,2,86.1,43000.0,0,0,1,0,0,0,0,0,0,0
52000.0,5,3,162.1,52000.0,1,0,0,0,0,0,0,0,0,0
49500.0,4,2,119.3,49500.0,0,0,0,0,0,1,0,0,0,0
70500.0,5,3,164.6,70500.0,0,0,0,1,0,0,0,0,0,0
31000.0,1,1,102.5,31000.0,0,0,0,0,1,0,0,0,0,0
46000.0,4,2,108.3,46000.0,0,0,0,0,0,1,0,0,0,0
46000.0,5,3,157.1,46000.0,0,1,0,0,0,0,0,0,0,0
38000.0,4,2,131.6,38000.0,1,0,0,0,0,0,0,0,0,0
37000.0,3,1,97.1,37000.0,0,0,1,0,0,0,0,0,0,0
55000.0,5,3,161.4,55000.0,0,0,0,0,0,0,0,0,1,0
20000.0,1,1,46.6,20000.0,0,0,0,0,0,0,0,0,0,1
26500.0,2,1,100.9,26500.0,0,1,0,0,0,0,0,0,0,0
38000.0,4,3,113.2,38000.0,0,0,0,0,1,0,0,0,0,0
56000.0,5,3,174.9,56000.0,0,0,0,0,1,0,0,0,0,0
37500.0,2,1,100.7,37500.0,0,0,1,0,0,0,0,0,0,0
18000.0,1,1,54.4,18000.0,0,1,0,0,0,0,0,0,0,0
23500.0,1,1,63.0,23500.0,0,0,0,0,0,1,0,0,0,0
32500.0,2,1,87.5,32500.0,0,0,0,0,0,0,0,0,1,0
73500.0,5,3,170.3,73500.0,0,0,0,0,0,1,0,0,0,0
48500.0,3,1,113.3,48500.0,0,0,0,0,0,1,0,0,0,0
73500.0,5,3,154.1,73500.0,0,0,0,0,0,1,0,0,0,0
36000.0,2,1,83.6,36000.0,0,0,0,1,0,0,0,0,0,0
41000.0,2,2,85.4,41000.0,0,0,0,1,0,0,0,0,0,0
23000.0,1,1,79.7,23000.0,0,0,0,0,1,0,0,0,0,0
30500.0,2,1,86.0,30500.0,0,0,0,0,0,0,0,0,1,0
32000.0,3,2,103.3,32000.0,0,0,0,0,1,0,0,0,0,0
64000.0,5,3,145.2,64000.0,0,0,0,1,0,0,0,0,0,0
42500.0,4,3,113.2,42500.0,0,0,0,0,0,0,0,0,0,1
40000.0,4,3,121.0,40000.0,0,0,0,0,0,0,1,0,0,0
44000.0,3,1,116.5,44000.0,0,0,0,0,1,0,0,0,0,0
15000.0,1,1,34.3,15000.0,0,0,0,1,0,0,0,0,0,0
67500.0,5,3,158.8,67500.0,0,0,0,0,0,0,0,0,0,1
67500.0,5,3,150.1,67500.0,0,0,0,1,0,0,0,0,0,0
26500.0,1,1,58.2,26500.0,0,0,0,0,0,0,0,0,0,1
44000.0,5,3,146.1,44000.0,0,1,0,0,0,0,0,0,0,0
45500.0,4,2,132.9,45500.0,0,0,0,0,1,0,0,0,0,0
41000.0,4,2,112.4,41000.0,0,0,0,0,0,0,0,0,0,1
48500.0,4,3,132.7,48500.0,0,0,0,0,0,0,0,0,1,0
51500.0,3,2,127.4,51500.0,0,0,0,0,0,1,0,0,0,0
38500.0,4,2,132.4,38500.0,1,0,0,0,0,0,0,0,0,0
20000.0,1,1,66.7,20000.0,0,0,0,0,1,0,0,0,0,0
28500.0,1,1,63.4,28500.0,0,0,0,1,0,0,0,0,0,0
66500.0,5,3,162.4,66500.0,0,0,0,0,0,1,0,0,0,0
26000.0,1,1,70.5,26000.0,0,0,0,0,0,1,0,0,0,0
38000.0,4,2,118.0,38000.0,0,1,0,0,0,0,0,0,0,0
16000.0,1,1,46.9,16000.0,0,0,0,0,0,0,0,1,0,0
39000.0,2,2,90.9,39000.0,0,0,1,0,0,0,0,0,0,0
66000.0,5,3,160.5,66000.0,0,0,0,0,0,0,0,0,1,0
53500.0,3,2,117.2,53500.0,0,0,0,0,0,1,0,0,0,0
29500.0,2,2,86.6,29500.0,0,0,0,0,0,0,0,0,0,1
30000.0,3,2,97.6,30000.0,0,1,0,0,0,0,0,0,0,0
20500.0,1,1,52.2,20500.0,0,1,0,0,0,0,0,0,0,0
30000.0,3,2,89.9,30000.0,1,0,0,0,0,0,0,0,0,0
16500.0,1,1,43.5,16500.0,0,0,1,0,0,0,0,0,0,0
57500.0,5,2,159.4,57500.0,0,0,0,0,0,0,0,0,0,1
22500.0,2,1,70.0,22500.0,0,0,0,0,0,0,0,0,1,0
24000.0,1,1,70.0,24000.0,0,0,0,0,0,0,0,0,0,1
55000.0,5,3,153.1,55000.0,0,0,0,0,0,0,0,0,0,1
35000.0,3,2,100.3,35000.0,0,0,0,0,0,0,0,0,1,0
27000.0,1,1,74.3,27000.0,0,0,0,0,0,1,0,0,0,0
40500.0,4,2,103.6,40500.0,0,0,0,0,0,0,0,0,0,1
29500.0,2,1,90.2,29500.0,0,0,0,0,0,0,1,0,0,0
50500.0,5,3,171.4,50500.0,0,0,0,0,0,0,0,1,0,0
47000.0,2,1,103.3,47000.0,0,0,0,1,0,0,0,0,0,0
50000.0,3,2,112.7,50000.0,0,0,0,1,0,0,0,0,0,0
27000.0,2,1,78.4,27000.0,0,0,0,0,0,0,1,0,0,0
32000.0,3,3,104.4,32000.0,0,0,0,0,0,0,0,1,0,0
29000.0,1,1,70.5,29000.0,0,0,0,1,0,0,0,0,0,0
44500.0,4,2,120.3,44500.0,0,0,0,0,0,0,1,0,0,0
58500.0,4,2,139.1,58500.0,0,0,0,1,0,0,0,0,0,0
85000.0,5,3,177.6,85000.0,0,0,0,0,0,1,0,0,0,0
27500.0,2,1,85.3,27500.0,1,0,0,0,0,0,0,0,0,0
24000.0,2,1,69.9,24000.0,0,0,0,0,0,0,0,0,0,1
39000.0,3,1,91.9,39000.0,0,0,0,1,0,0,0,0,0,0
56000.0,4,2,139.3,56000.0,0,0,0,0,0,1,0,0,0,0
52500.0,5,3,151.3,52500.0,0,0,0,0,0,0,0,0,1,0
17500.0,1,1,74.5,17500.0,0,1,0,0,0,0,0,0,0,0
27500.0,2,1,79.6,27500.0,1,0,0,0,0,0,0,0,0,0
34500.0,3,2,99.2,34500.0,0,0,0,0,0,0,1,0,0,0
56000.0,5,3,147.2,56000.0,0,0,0,0,0,0,0,0,0,1
14000.0,1,1,49.6,14000.0,0,0,0,0,0,0,0,1,0,0
56000.0,5,3,175.9,56000.0,0,0,0,0,1,0,0,0,0,0
58000.0,4,3,128.8,58000.0,0,0,0,1,0,0,0,0,0,0
47500.0,4,3,137.7,47500.0,0,0,0,0,0,0,0,1,0,0
62500.0,4,3,123.6,62500.0,0,0,0,1,0,0,0,0,0,0
20000.0,1,1,51.4,20000.0,0,0,0,0,0,1,0,0,0,0
52500.0,4,3,127.2,52500.0,0,0,1,0,0,0,0,0,0,0
35500.0,2,1,99.2,35500.0,0,0,1,0,0,0,0,0,0,0
36500.0,3,2,101.8,36500.0,0,0,0,0,1,0,0,0,0,0
40000.0,4,2,131.9,40000.0,1,0,0,0,0,0,0,0,0,0
29000.0,2,1,92.0,29000.0,1,0,0,0,0,0,0,0,0,0
47000.0,3,2,112.2,47000.0,0,0,0,1,0,0,0,0,0,0
21500.0,1,1,71.7,21500.0,0,0,0,0,1,0,0,0,0,0
39500.0,4,2,138.6,39500.0,1,0,0,0,0,0,0,0,0,0
18500.0,1,1,50.2,18500.0,0,0,0,0,0,0,0,0,0,1
41000.0,3,1,96.4,41000.0,0,0,1,0,0,0,0,0,0,0
50500.0,4,2,117.0,50500.0,0,0,0,0,0,1,0,0,0,0
22500.0,1,1,48.0,22500.0,0,0,0,1,0,0,0,0,0,0
41000.0,2,2,89.5,41000.0,0,0,0,0,0,1,0,0,0,0
32000.0,4,2,98.9,32000.0,0,0,0,0,0,0,0,1,0,0
45000.0,3,1,132.7,45000.0,0,0,0,0,0,0,1,0,0,0
57000.0,4,2,119.3,57000.0,0,0,0,0,0,1,0,0,0,0
62500.0,4,2,154.6,62500.0,0,0,0,0,0,1,0,0,0,0
29500.0,3,2,90.6,29500.0,0,0,0,0,1,0,0,0,0,0
54000.0,5,3,142.3,54000.0,0,0,0,0,0,0,1,0,0,0
32000.0,3,2,112.3,32000.0,0,1,0,0,0,0,0,0,0,0
32000.0,2,1,69.5,32000.0,0,0,0,1,0,0,0,0,0,0
67500.0,4,2,139.3,67500.0,0,0,0,1,0,0,0,0,0,0
61500.0,5,2,160.5,61500.0,0,0,1,0,0,0,0,0,0,0
84500.0,5,3,173.7,84500.0,0,0,0,1,0,0,0,0,0,0
33500.0,1,2,66.6,33500.0,0,0,0,1,0,0,0,0,0,0
22000.0,1,1,48.5,22000.0,0,0,0,0,0,1,0,0,0,0
58500.0,5,3,148.0,58500.0,0,0,0,0,0,0,1,0,0,0
32500.0,2,1,79.8,32500.0,0,0,0,1,0,0,0,0,0,0
26500.0,2,1,98.2,26500.0,0,0,0,0,0,0,1,0,0,0
81000.0,5,3,163.9,81000.0,0,0,0,1,0,0,0,0,0,0
32500.0,2,2,75.9,32500.0,0,0,0,1,0,0,0,0,0,0
22000.0,1,1,76.0,22000.0,0,0,0,0,0,0,0,1,0,0
21500.0,1,1,60.1,21500.0,0,0,1,0,0,0,0,0,0,0
25000.0,2,1,77.5,25000.0,0,0,0,0,0,0,1,0,0,0
23000.0,1,1,57.3,23000.0,0,0,0,1,0,0,0,0,0,0
36000.0,3,2,111.7,36000.0,0,0,0,0,1,0,0,0,0,0
25000.0,2,1,82.9,25000.0,0,0,0,0,0,0,1,0,0,0
25000.0,1,1,79.7,25000.0,0,0,0,0,0,0,1,0,0,0
29000.0,2,1,77.3,29000.0,0,0,1,0,0,0,0,0,0,0
42500.0,3,2,109.8,42500.0,0,0,0,0,0,0,0,0,0,1
48000.0,5,3,143.6,48000.0,0,0,0,0,0,0,1,0,0,0
57000.0,4,2,135.3,57000.0,0,0,0,1,0,0,0,0,0,0
70500.0,4,2,147.4,70500.0,0,0,0,1,0,0,0,0,0,0
62500.0,5,3,136.2,62500.0,0,0,0,1,0,0,0,0,0,0
54500.0,4,3,116.5,54500.0,0,0,0,1,0,0,0,0,0,0
39500.0,4,2,124.2,39500.0,0,0,0,0,0,0,1,0,0,0
26500.0,1,1,88.0,26500.0,1,0,0,0,0,0,0,0,0,0
35500.0,2,1,97.3,35500.0,0,0,0,0,0,0,0,0,1,0
61000.0,4,3,126.8,61000.0,0,0,0,0,0,1,0,0,0,0
62000.0,5,3,148.6,62000.0,0,0,0,0,0,1,0,0,0,0
30000.0,3,2,90.6,30000.0,0,0,0,0,0,0,0,1,0,0
25000.0,2,1,91.9,25000.0,0,0,0,0,0,0,0,1,0,0
43500.0,3,2,123.4,43500.0,0,0,0,0,0,0,0,0,0,1
54000.0,5,3,149.5,54000.0,0,0,0,0,0,0,0,0,0,1
39000.0,3,1,110.0,39000.0,0,0,0,0,0,0,0,0,0,1
54000.0,5,3,162.7,54000.0,0,0,0,0,1,0,0,0,0,0
43000.0,3,1,116.8,43000.0,0,0,1,0,0,0,0,0,0,0
49000.0,5,3,151.8,49000.0,0,0,0,0,0,0,1,0,0,0
40500.0,4,3,117.3,40500.0,0,0,0,0,1,0,0,0,0,0
50500.0,3,1,106.4,50500.0,0,0,0,1,0,0,0,0,0,0
56000.0,4,2,150.1,56000.0,0,0,1,0,0,0,0,0,0,0
42000.0,3,3,112.3,42000.0,0,0,0,0,0,0,0,0,0,1
31500.0,1,1,87.5,31500.0,0,0,0,0,0,1,0,0,0,0
19000.0,1,1,63.5,19000.0,0,0,0,0,0,0,1,0,0,0
21500.0,1,1,75.4,21500.0,0,0,0,0,0,0,1,0,0,0
51000.0,4,2,123.8,51000.0,0,0,0,0,0,1,0,0,0,0
55500.0,5,3,143.9,55500.0,0,0,0,0,0,0,0,0,0,1
32500.0,2,1,61.3,32500.0,0,0,1,0,0,0,0,0,0,0
51500.0,4,2,122.3,51500.0,0,0,0,0,0,0,0,0,1,0
15500.0,1,1,54.4,15500.0,0,0,0,0,1,0,0,0,0,0
30000.0,2,1,71.8,30000.0,0,0,0,1,0,0,0,0,0,0
41000.0,2,1,83.5,41000.0,0,0,0,1,0,0,0,0,0,0
60500.0,5,3,173.2,60500.0,0,0,0,0,0,0,0,0,0,1
50000.0,5,3,177.1,50000.0,0,1,0,0,0,0,0,0,0,0
50500.0,5,3,132.1,50500.0,0,0,0,0,0,0,0,0,1,0
53000.0,3,2,103.7,53000.0,0,0,0,1,0,0,0,0,0,0
29000.0,3,2,95.6,29000.0,0,1,0,0,0,0,0,0,0,0
40000.0,2,1,97.9,40000.0,0,0,1,0,0,0,0,0,0,0
53000.0,4,2,133.4,53000.0,0,0,1,0,0,0,0,0,0,0
18500.0,1,1,56.4,18500.0,0,1,0,0,0,0,0,0,0,0
35000.0,2,1,86.9,35000.0,0,0,0,1,0,0,0,0,0,0
20500.0,1,1,58.3,20500.0,0,0,0,0,0,0,0,0,0,1
41500.0,3,2,127.4,41500.0,0,0,0,0,0,0,0,0,1,0
37500.0,2,1,92.6,37500.0,0,0,0,0,0,0,0,0,0,1
21500.0,1,1,72.0,21500.0,0,0,0,0,1,0,0,0,0,0
20000.0,2,1,54.0,20000.0,0,0,0,0,0,0,0,0,0,1
66000.0,5,3,151.2,66000.0,0,0,0,1,0,0,0,0,0,0
51000.0,3,2,133.0,51000.0,0,0,0,0,0,0,0,0,0,1
60500.0,5,3,129.8,60500.0,0,0,0,1,0,0,0,0,0,0
77000.0,5,3,148.2,77000.0,0,0,0,1,0,0,0,0,0,0
20500.0,2,1,71.6,20500.0,0,0,0,0,0,0,0,1,0,0
64000.0,5,3,154.9,64000.0,0,0,0,0,0,1,0,0,0,0
65000.0,5,3,142.8,65000.0,0,0,0,1,0,0,0,0,0,0
38000.0,2,1,86.4,38000.0,0,0,0,0,0,1,0,0,0,0
30500.0,3,1,95.0,30500.0,0,0,0,0,0,0,0,0,1,0
65500.0,5,3,152.4,65500.0,0,0,0,0,0,0,0,0,0,1
48500.0,5,3,162.1,48500.0,0,0,0,0,0,0,0,1,0,0
50000.0,3,2,120.1,50000.0,0,0,0,1,0,0,0,0,0,0
58500.0,4,3,112.6,58500.0,0,0,0,1,0,0,0,0,0,0
37500.0,3,2,110.8,37500.0,0,0,0,0,0,0,0,0,1,0
37500.0,2,1,86.8,37500.0,0,0,0,1,0,0,0,0,0,0
28000.0,2,1,106.6,28000.0,0,0,0,0,0,0,0,1,0,0
25000.0,2,2,83.9,25000.0,0,0,0,0,0,0,1,0,0,0
54500.0,4,3,140.3,54500.0,0,0,1,0,0,0,0,0,0,0
22000.0,2,1,70.1,22000.0,1,0,0,0,0,0,0,0,0,0
65500.0,5,3,149.3,65500.0,0,0,0,1,0,0,0,0,0,0
28500.0,1,1,58.5,28500.0,0,0,0,0,0,1,0,0,0,0
41000.0,3,2,118.2,41000.0,0,1,0,0,0,0,0,0,0,0
61500.0,5,2,158.6,61500.0,0,0,0,0,0,0,0,0,1,0
46000.0,5,2,143.0,46000.0,0,0,0,0,0,0,1,0,0,0
53000.0,3,2,109.6,53000.0,0,0,0,1,0,0,0,0,0,0
44000.0,4,2,147.9,44000.0,1,0,0,0,0,0,0,0,0,0
47000.0,4,2,120.0,47000.0,0,0,1,0,0,0,0,0,0,0
51000.0,3,2,109.7,51000.0,0,0,1,0,0,0,0,0,0,0
18000.0,1,1,61.7,18000.0,1,0,0,0,0,0,0,0,0,0
43500.0,3,2,107.2,43500.0,0,0,0,0,0,1,0,0,0,0
31000.0,2,1,66.4,31000.0,0,0,0,0,0,1,0,0,0,0
41000.0,3,2,124.9,41000.0,0,0,0,0,0,0,0,0,1,0
55000.0,4,3,120.7,55000.0,0,0,0,1,0,0,0,0,0,0
38500.0,2,2,98.3,38500.0,0,0,0,0,0,1,0,0,0,0
30500.0,2,1,78.5,30500.0,0,0,0,0,0,0,0,0,0,1
53500.0,4,2,132.5,53500.0,0,0,0,0,0,1,0,0,0,0
55500.0,4,2,139.1,55500.0,0,0,0,0,0,1,0,0,0,0
62000.0,5,3,148.5,62000.0,0,0,0,0,0,1,0,0,0,0
50000.0,4,3,129.9,50000.0,0,0,0,0,0,0,0,0,1,0
33500.0,3,2,118.8,33500.0,0,1,0,0,0,0,0,0,0,0
38000.0,2,1,77.7,38000.0,0,0,0,0,0,1,0,0,0,0
69000.0,5,3,169.8,69000.0,0,0,0,0,0,1,0,0,0,0
35000.0,2,1,82.2,35000.0,0,0,1,0,0,0,0,0,0,0
63000.0,5,3,161.1,63000.0,0,0,1,0,0,0,0,0,0,0
55500.0,5,3,152.3,55500.0,0,0,0,0,0,0,0,0,1,0
30500.0,2,1,82.4,30500.0,0,0,1,0,0,0,0,0,0,0
54000.0,4,3,129.6,54000.0,0,0,0,0,0,1,0,0,0,0
66500.0,5,3,162.7,66500.0,0,0,0,0,0,1,0,0,0,0
26500.0,1,1,62.5,26500.0,0,0,0,1,0,0,0,0,0,0
65000.0,4,3,130.1,65000.0,0,0,0,1,0,0,0,0,0,0
20000.0,1,1,74.4,20000.0,0,0,0,0,1,0,0,0,0,0
63000.0,5,3,150.8,63000.0,0,0,0,0,0,1,0,0,0,0
26000.0,1,1,85.7,26000.0,0,0,0,0,0,0,0,0,0,1
55000.0,5,3,150.1,55000.0,0,0,0,0,0,0,0,0,1,0
21000.0,1,1,61.1,21000.0,0,0,0,0,0,0,1,0,0,0
25000.0,2,1,70.2,25000.0,0,0,0,0,0,0,1,0,0,0
41000.0,5,3,139.6,41000.0,0,1,0,0,0,0,0,0,0,0
24500.0,2,1,79.6,24500.0,0,0,0,0,0,0,0,0,1,0
53000.0,4,2,143.6,53000.0,0,0,0,0,1,0,0,0,0,0
27500.0,1,1,63.6,27500.0,0,0,0,1,0,0,0,0,0,0
80000.0,5,3,166.7,80000.0,0,0,0,0,0,1,0,0,0,0
30000.0,2,1,101.1,30000.0,0,0,0,0,0,0,0,0,1,0
36000.0,2,1,75.8,36000.0,0,0,0,1,0,0,0,0,0,0
46000.0,3,2,129.8,46000.0,0,0,0,0,1,0,0,0,0,0
26000.0,1,1,60.8,26000.0,0,0,0,1,0,0,0,0,0,0
42500.0,4,2,138.6,42500.0,0,0,0,0,1,0,0,0,0,0
26000.0,2,1,98.1,26000.0,0,0,0,0,0,0,0,1,0,0
39000.0,2,1,79.1,39000.0,0,0,1,0,0,0,0,0,0,0
63500.0,5,3,152.1,63500.0,0,0,0,0,0,1,0,0,0,0
22000.0,1,1,69.7,22000.0,0,0,0,0,0,0,0,0,0,1
46000.0,3,2,104.1,46000.0,0,0,0,1,0,0,0,0,0,0
33000.0,3,2,100.2,33000.0,0,0,0,0,0,0,1,0,0,0
60500.0,5,3,152.6,60500.0,0,0,1,0,0,0,0,0,0,0
27500.0,2,1,72.2,27500.0,0,0,1,0,0,0,0,0,0,0
48500.0,5,3,157.1,48500.0,1,0,0,0,0,0,0,0,0,0
42000.0,4,3,143.6,42000.0,1,0,0,0,0,0,0,0,0,0
24000.0,1,1,63.0,24000.0,0,0,0,0,0,0,0,1,0,0
45500.0,3,2,114.4,45500.0,0,0,0,0,0,1,0,0,0,0
56000.0,2,2,123.2,56000.0,0,0,0,1,0,0,0,0,0,0
43000.0,3,2,106.6,43000.0,0,0,1,0,0,0,0,0,0,0
39500.0,3,2,116.9,39500.0,0,0,0,0,0,0,0,0,1,0
29000.0,2,1,105.7,29000.0,1,0,0,0,0,0,0,0,0,0
31000.0,2,1,97.7,31000.0,0,0,0,0,0,0,0,0,1,0
39000.0,3,1,82.1,39000.0,0,0,0,0,0,1,0,0,0,0
45500.0,3,2,114.8,45500.0,0,0,0,0,0,1,0,0,0,0
43000.0,2,1,116.9,43000.0,0,0,0,0,0,1,0,0,0,0
21000.0,2,1,72.1,21000.0,0,0,0,0,0,0,1,0,0,0
32500.0,3,2,111.4,32500.0,0,0,0,0,0,0,0,1,0,0
21500.0,1,1,48.6,21500.0,0,0,0,0,0,0,0,0,0,1
48000.0,3,2,122.8,48000.0,0,0,0,0,0,0,0,0,0,1
66500.0,5,3,152.9,66500.0,0,0,0,1,0,0,0,0,0,0
55500.0,4,3,119.7,55500.0,0,0,1,0,0,0,0,0,0,0
55500.0,4,2,123.4,55500.0,0,0,1,0,0,0,0,0,0,0
23500.0,1,1,81.8,23500.0,0,0,0,0,1,0,0,0,0,0
40500.0,2,1,87.2,40500.0,0,0,0,1,0,0,0,0,0,0
67500.0,5,3,138.3,67500.0,0,0,0,0,0,1,0,0,0,0
31500.0,3,2,85.5,31500.0,0,0,0,0,0,0,0,0,1,0
33500.0,2,1,87.3,33500.0,0,0,1,0,0,0,0,0,0,0
30500.0,1,1,75.8,30500.0,0,0,1,0,0,0,0,0,0,0
18500.0,1,1,57.3,18500.0,0,0,0,0,0,0,0,0,0,1
52000.0,3,2,126.8,52000.0,0,0,0,1,0,0,0,0,0,0
49000.0,4,3,121.4,49000.0,0,0,0,0,0,0,0,0,0,1
32000.0,2,1,83.1,32000.0,0,0,0,0,0,1,0,0,0,0
53000.0,4,2,117.0,53000.0,0,0,0,1,0,0,0,0,0,0
42500.0,4,2,141.9,42500.0,0,1,0,0,0,0,0,0,0,0
47500.0,2,1,111.2,47500.0,0,0,0,0,0,1,0,0,0,0
62000.0,4,3,145.2,62000.0,0,0,0,1,0,0,0,0,0,0
20000.0,1,1,46.6,20000.0,0,0,0,0,0,0,0,0,1,0
29500.0,2,1,92.8,29500.0,0,0,0,0,0,0,0,1,0,0
32000.0,1,1,70.6,32000.0,0,0,0,0,0,1,0,0,0,0
84500.0,5,3,173.1,84500.0,0,0,0,1,0,0,0,0,0,0
38500.0,2,1,109.4,38500.0,0,0,1,0,0,0,0,0,0,0
23000.0,2,1,85.3,23000.0,1,0,0,0,0,0,0,0,0,0
15000.0,1,1,57.6,15000.0,1,0,0,0,0,0,0,0,0,0
62500.0,5,3,141.0,62500.0,0,0,0,1,0,0,0,0,0,0
30500.0,2,2,97.7,30500.0,0,0,0,0,1,0,0,0,0,0
50500.0,5,3,135.5,50500.0,0,0,0,0,0,0,0,0,0,1
31000.0,3,2,105.0,31000.0,0,1,0,0,0,0,0,0,0,0
77500.0,5,2,153.2,77500.0,0,0,0,1,0,0,0,0,0,0
19000.0,1,1,58.0,19000.0,0,1,0,0,0,0,0,0,0,0
23000.0,1,1,67.4,23000.0,0,0,0,0,0,0,0,1,0,0
90500.0,5,3,182.8,90500.0,0,0,0,1,0,0,0,0,0,0
30500.0,3,2,102.8,30500.0,0,0,0,0,0,0,0,1,0,0
60000.0,5,2,154.9,60000.0,0,0,1,0,0,0,0,0,0,0
54000.0,5,3,154.0,54000.0,0,0,0,0,0,0,0,0,1,0
62500.0,5,3,149.0,62500.0,0,0,0,0,0,1,0,0,0,0
67000.0,5,3,130.6,67000.0,0,0,0,0,0,1,0,0,0,0
57500.0,4,3,110.6,57500.0,0,0,0,1,0,0,0,0,0,0
37500.0,4,2,108.0,37500.0,1,0,0,0,0,0,0,0,0,0
39000.0,3,2,112.6,39000.0,0,0,0,0,0,0,0,0,0,1
18000.0,1,1,47.7,18000.0,0,0,0,0,0,0,0,0,0,1
35000.0,2,1,101.1,35000.0,0,0,0,0,0,0,0,0,0,1
76000.0,5,2,149.1,76000.0,0,0,0,1,0,0,0,0,0,0
15000.0,1,1,54.3,15000.0,0,0,0,0,0,0,0,1,0,0
30500.0,3,2,96.2,30500.0,1,0,0,0,0,0,0,0,0,0
37500.0,3,2,122.3,37500.0,0,0,0,0,0,0,0,1,0,0
46000.0,5,3,156.3,46000.0,0,1,0,0,0,0,0,0,0,0
25500.0,2,1,93.7,25500.0,0,0,0,0,0,0,1,0,0,0
31500.0,2,1,86.1,31500.0,0,0,1,0,0,0,0,0,0,0
27500.0,1,1,68.6,27500.0,0,0,1,0,0,0,0,0,0,0
31000.0,3,1,98.2,31000.0,0,1,0,0,0,0,0,0,0,0
70000.0,5,3,170.7,70000.0,0,0,1,0,0,0,0,0,0,0
23500.0,1,1,61.7,23500.0,0,0,1,0,0,0,0,0,0,0
37500.0,2,2,95.7,37500.0,0,0,0,0,0,1,0,0,0,0
41500.0,2,1,94.8,41500.0,0,0,0,0,0,1,0,0,0,0
39500.0,2,1,99.8,39500.0,0,0,0,0,0,1,0,0,0,0
29500.0,1,1,76.9,29500.0,0,0,0,1,0,0,0,0,0,0
