platform,property_id,title,description,price_etb,subcity,sq_m,bedrooms,bathrooms,is_furnished,url
ethiopianproperties,1678,Beautifully Furnished Apartment for Rent in Addis Ababa,"Brand new 3 bedroom apartment
Tastefully furnished
Superior finishing
Good natural lights
Centrally located
In close proximity to ECA
Minutes away from the airport
Minutes away from the Atlas roundabout
Quiet residential neighborhood
Allocated parking in the basement
Rooftop terrace
Concierge service
24/7 security
Elevator
Garbage Shute on every floor",560000.0,Bole,,,,True,
ethiopianproperties,1677,Fully Furnished Luxury Villa for Rent in Sunshine,"Beautifully furnished
Wonderful family home
Freshly painted
Solid wooden floors
Balconies with pleasant view
Good natural lights
Quiet and peaceful gated community
Medical center,gym, swimming pool and playground on site",560000.0,Other,,,,True,
ethiopianproperties,1670,High-end Furnished Apartment for Lease in Bole Area,"Luxury  furnished Apartment at the the center of town
Situated on the 3rd floor
Fully furnished
Very spacious unit (nearly 300 Sq M)
Spacious balcony
3 bedrooms, 3.5 bathrooms
Modern open kitchen
Small bar
Spacious living dining area
Clean and bright place
Small gym for residents only
One of only 4 units in the whole building
One apartment takes up a whole floor
Attached service area: maid’s room, bathroom, laundry room, secondary kitchen (with separate entrance)
High speed internet
Backup generator
24/7 security
Dedicated parking",560000.0,Bole,,,,True,
ethiopianproperties,1668,World-class Apartment with Swimming Pool,"Brand new, well designed and superbly finished apartment
Built by a reputable and experienced developer with proven track record
Only 18 units in the building
Only 2 units per floor
24/7 professional management
Private compound with controlled access
2 and 3 Bedroom units each with attached maid’s quarter
Additional amenities: spa, gym, clubhouse, swimming pool
Convenient and accessible location
Call for price or to arrange a viewing",640000.0,Other,,,,False,
ethiopianproperties,1667,Fully Furnished Villa for Rent in Bole,"Recently done up (modernized)
Well maintained garden
Nicely furnished
Spacious living/dining room with a view to the garden
Walk-in closet
Steam bath
Secondary kitchen
Laundry room
Storage room
Diplomatic neighborhood
Quiet and peaceful location
Easy access to Bole Road
Electric fence and security lights
Wonderful barbecue/bar area, which is shaded and has fireplace and outdoor furniture",640000.0,Bole,,,,True,
ethiopianproperties,1665,Reasonably Priced Spacious Apartment,"3 bedrooms, 3 bathrooms
Hard wood floors
Modern bathroom fittings
Storage/laundry room
Balconies
Professionally managed
Convenient location
Basement parking",368000.0,Other,,,,False,
ethiopianproperties,1660,Fully Furnished cozy Villa for 2 Families,"Fully furnished house big enough for 2 small families
Main House: 2 Bedrooms, 2 bathrooms, living room, kitchen
Guest quarter: 2 bedrooms, 1 bathroom, living room, kitchen
Beautiful garden and sufficient parking space
Quiet residential neighborhood",272000.0,Other,,,,True,
ethiopianproperties,1659,Beautiful and Charming Villa for Rent,"Big compound with matured garden and plenty of parking
The original hard wooden floors, which are beautiful
Has a high ceiling and well ventilated house
4 spacious bedrooms with 2 bathrooms
Several service rooms
Vegetable garden
Accessible location",560000.0,Other,,,,False,
ethiopianproperties,1658,Bungalow House with Amazing Garden,"Elegant well- maintained Bungalow for rent in Bole Area
Quiet residential neighborhood
Lovely wooden floor living room
Three bedrooms including a master bed room with its own bathroom
Two more bedrooms with a common bathroom, and modern kitchen
Other features include four staff rooms and rest room
Well manicured and matured garden with beautiful big trees
A large terrace where you’ll enjoy the fantastic view of the garden
Ample parking space
Meets the standard security requirement of embassies and UN agencies",288000.0,Bole,,,,False,
ethiopianproperties,1654,Reasonably Priced Apartments in Bole,"Come and visit this spotlessly clean and partially furnished apartment available for rent in Bole not far from the airport.
It comes with the option of leasing each unit fully furnished or un furnished
Each apartment has a living room, one bedroom, one bathroom, and modern kitchen
Other amenities of this apartment include: Internet, Generator, balconies, CCTV camera, security and enough parking spaces
Convenient and accessible location",80000.0,Bole,,,,True,
ethiopianproperties,1652,Beautiful Villa with Astonishing Garden,"Currently under major renovation
New roofing system to be installed
Floor tiles will be changed
New bathroom fittings will be installed
Brand new kitchen cabinets will be installed
One of the best gardens you can find in Addis",800000.0,Other,,,,False,
ethiopianproperties,1649,Brand New House for Rent in Old Airport,"Brand new house in prime location
Here is how the space is distributed:
-Top floor: Sauna room with resting area, 2 bedrooms,bedroom, bathroom, terrace, salon
-Middle Floor: 3 bedroom, 3 bathroom
-Ground Floor: Kitchen, living, 2 maid’s rooms
Walking distance to ICS and Laphto Mall
Only $4000 per month (slightly negotiable)",640000.0,Nifas-Silk-Lafto,,,,False,
ethiopianproperties,1646,Cozy Villa for Rent in Bole,"Fully furnished
2 bedrooms, 2 bathrooms
Simple and tidy
Grade 1 location
Beautiful garden
Great value for money",320000.0,Bole,,,,True,
ethiopianproperties,1645,Newly Renovated House for Rent Near ICS,"Nicely renovated with brand new kitchen cabinets
Built in microwave and stove
Recently changed bathroom fittings
Nice hard wood floors
Good natural lights
Solar panels
Big compound
Lots of extra space in the service quarter and the basement
Walking distance to ICS",640000.0,Other,,,,False,
ethiopianproperties,1644,Beautiful House in a Gated Community in Bole,"Well maintained house
3 bedrooms, 2 bathrooms
Service quarter
Built on a corner plot
Possesses the biggest garden in the community
Paved community space suitable for skating, bike ridding etc
Quiet and peaceful neighborhood
Accessible and easy to get around on foot
Note: the House comes unfurnished",480000.0,Bole,,,,True,
ethiopianproperties,1642,Magnificent Penthouse in Bole Area,"Spacious (200 Square Meters)
Accessible location
Situated on the 7th floor of a well run Serviced Apartment building
The flat has :
– An American kitchen, which is fully equipped– Bright living room, where you wake up to greet the morning sun– A bathroom with cabin showers and WCs-Fridge, stoves, microwave and all kitchenware to make you feel at home-Wifi connection and internet TV are included-Double glazing windows
Price : 3500 dollar  per Month (All charges included except for electricity).",560000.0,Bole,,,,False,
ethiopianproperties,1633,Semi-furnished Villa for Rent in Bole,"3 bedrooms, 2 bathrooms
Well maintained
Semi-furnished
Backup generator
Convenient location
Walking distance to Namibia street
The rent is slightly negotiable",320000.0,Bole,,,,True,
ethiopianproperties,1627,Bungalow House with Beautiful Garden,"3 bedrooms, 2 bathrooms
Nice hard wood floors
Nicely renovated
Newly changed bathroom fittings
Basement, which can serve as a gym
Several service rooms
Convenient and safe location
Easy access to public transportation
Walking distance to supermarkets, gyms, the UNECA, WFP, IOM, etc.",608000.0,Other,,,,False,
ethiopianproperties,1626,Beautiful Vill with Big Garden in Old Airport,"A house with a splendid garden
Built of fire resistant brick
Situated at an optimal distance to the international community school (ICS)
Easy access to good restaurants, banks and supermarkets
4 wooden floored bed rooms (2 en-suite and the other 2 sharing a common bathroom)
1 of the 4 bedrooms has a fire place
Clean and bright wooden floored living and dining area with a fire place
Spacious patio
Good size kitchen equipped with good cabinets
Several service rooms",800000.0,Nifas-Silk-Lafto,,,,False,
ethiopianproperties,1624,"New Apartment for Rent in Bole, Addis Ababa","Newly finished apartment building available for rent
Spacious 3 bedroom, 3 bathroom apartment units
150sq meters units
Inbuilt electronic appliances including stove, oven, hood set
Laundry room
24/7 security
CCTV cameras
Reception
Walking distance to multiple grocery stores, pharmacies, banks and both international and local restaurants
5 min drive from Bole International Airport
Building includes an elevator, generator, water reserve tankers and parking",240000.0,Bole,,,,False,
ethiopianproperties,1619,APARTMENTS FOR RENT!!,"APARTMENTS FOR RENT!!Ethio-China Cooperation Avenue (Wello Sefer)Addis Ababa
Apartments 502 (5th floor) and 602 (6th floor):
• 2 bedrooms, 2 bathrooms
• 210 square meters or 2260 sq feet
• Furnished (option not furnished)
• Utilities (electricity and water), one parking spot included
• Generator and constant water supply
• Security provided
• 2300 USD (or 85,100 Birr) a month (negotiable)
• One or two year contract
• Beautiful view of the Bole area;  Must see!
• Payment is twice a year",368000.0,Bole,,,,True,
ethiopianproperties,1617,3 Bedroom Furnished Apartment for Rent in Modern Building,"3 bedrooms, 2 bathrooms
Superbly finished
Simple and cozy
Fully furnished
Gym
24/7 security
WiFi
Intercoms
On site reception
Small mini market in the building
Laundry service provider in the building",336000.0,Other,,,,True,
ethiopianproperties,1614,Furnished Villa for Rent in Bole,"5 bedrooms, 3 bathrooms
Fully furnished
Hard wood floors
Big balconies
Quiet residential area
Water fountain
Some garden",640000.0,Bole,,,,True,
ethiopianproperties,1613,Beautiful Villa for Rent in Bole,"4 bedrooms, 3 bathrooms
Well maintained villa
Quiet and peaceful location
Great garden
Hard wood floors
Plenty of parking space",640000.0,Bole,,,,False,
ethiopianproperties,1611,One Bedroom Furnished Apartment for Rent,"Conveniently located between Bole and Cazanchis
Well maintained and professionally managed
Beautiful hard wood floors
Quiet and peaceful area
Backup generator
24/7 security",224000.0,Bole,,,,False,
ethiopianproperties,1610,Furnished 2 Bedroom Apartment for Rent in Bole,"Brand new apartment
Superior finishing done by European workforce
2 bedrooms, 2 bathrooms
Laundry room
Storage room
Balconies
Good natural lights
Gym
Clubhouse (with kitchen + sitting area)
Terrace with wonderful view (with outdoor furniture)
Parking spot in the basement",400000.0,Bole,,,,False,
ethiopianproperties,1609,250 Sq M Apartment for Lease in Bole,"Superbly finished
Spacious apartment
Good natural light
Convenient location
2 minuets walk from Bole road
Reasonably priced
Maid’s room with its own bathroom
Allocated parking for one car
24/7 security
Backup generator",400000.0,Bole,,,,False,
ethiopianproperties,1608,1 Bedroom Furnished Apartment for Rent in Addis Ababa,"Fully furnished
Spacious apartment
Convenient location
3 minuets from Bole road
Free WiFi
No charge for utilities
Backup generator
One allocated parking space",160000.0,Bole,,,,True,
ethiopianproperties,1601,Great Family House for Rent in Bole,"Located in a quiet gated community in Bole
Well built and nicely maintained
En-suite Bedrooms
Nice garden
Good natural lights
Rent is negotiable",720000.0,Bole,,,,False,
ethiopianproperties,1600,Beautiful Apartment for Rent in Bole,"Well designed and superbly finished
3 bedrooms, 2.5 bathrooms, self-contained maid’s room
Tastefully furnished
Good natural lights
Great balconies
Quiet residential neighborhood
Only 4 units
24/7 security
High speed internet
Dedicated parking",720000.0,Bole,,,,True,
ethiopianproperties,1599,Beautiful Scandinavian House for Rent,"Well built and meticulously finished by a Swedish family
Swedish sauna and gymnasium in the basement
Downstairs: wonderful kitchen, spacious living room, guest bedroom, bathroom
Upstairs: master bedroom with walk-in closet + 3 other bedrooms with a shared bathroom
Beautiful wooden floors
Very bright house
Great balconies
Nice garden
Great value for money",560000.0,Other,,,,False,
ethiopianproperties,1598,Furnished Apartment for Rent in Bole Addis Ababa,"Brand new apartment
3 bedrooms, 3 bathrooms
Spacious apartment
Fully furnished
Minutes from airport road
Nice balconies
Basement parking
Maid’s room",560000.0,Bole,,,,True,
ethiopianproperties,1596,Reasonably Priced House for Rent In Top View Addis Ababa,"3 bedrooms, 2.5 bathrooms, 1 study
Fully furnished house
Well maintained
Great view
Nice balconies
Good natural lights",192000.0,Other,,,,True,
ethiopianproperties,1593,Beautiful Bungalow House for Rent Near ICS,"5 bedrooms, 3 bathrooms
Solidly built and well maintained
Beautiful veranda with garden
Big compound with plenty of parking
Big private garden
Paved compound
Good natural lights
6 service rooms
Basement, which is in good condition and well lit (several multipurpose rooms)
Situated in a pleasant surroundings
Rent is negotiable",2720000.0,Other,,,,False,
ethiopianproperties,1588,Magnificent House for Rent Near ICS,"Walking distance to ICS
Newly renovated
Pleasant surroundings
Hard wood floors
Beautiful garden
Private Water well
Nice balconies",720000.0,Other,,,,False,
ethiopianproperties,1586,2 Bedroom Serviced Apartment for Rent in Bole,"Fully serviced apartment
Highly rated & popular place
Located on the bank of a river
Quiet and peaceful location
Easy access to Bole road
Nice garden
Gym
WiFi
Backup generator
24/7 security
Rent is $2,500 for long gem lease",400000.0,Bole,,,,False,
ethiopianproperties,1585,Wonderful Serviced Studio Apartment in Bole,"Fully serviced apartment
Highly rated & popular place
Located on the bank of a river
Quiet and peaceful location
Easy access to Bole road
Nice garden
Gym
WiFi
Backup generator
24/7 security
$50 per day (negotiable if taken on long term lease)",8000.0,Bole,,,,False,
ethiopianproperties,1582,Furnished 3 Bedroom Apartment Near Cazanchis,"Superb finishing
Nicely furnished
3 bedrooms, 3.5 bathrooms
Nice balcony
Gym
Sauna and steam bath
Clubhouse: with kitchen, sitting area, indoor garden",560000.0,Other,,,,True,
ethiopianproperties,1581,3 Bedroom Furnished Apartment in Bole,"Fully furnished
Spacious balcony
Quiet and peaceful area
Walking distance to Bole road
24/7 security
Covered parking spot
Elevator
Reasonably priced",320000.0,Bole,,,,True,
ethiopianproperties,1579,3 Bedroom Apartment for Rent in Bole,"Modern apartment in recently finished building
3 bedrooms, 2 bathrooms
Intercom system
WiFi
Gym
Laundry
Minimart
Can be rented furnished or unfurnished
Rent: $1,800 (negotiable)",288000.0,Bole,,,,True,
ethiopianproperties,1576,4 Bedroom House for Rent In Bole,"Convenient location near Cameroon Street
4 bedrooms, 3 bathrooms
Hard wood floors
Good natural lights
Nice terrace
Reasonably priced",400000.0,Bole,,,,False,
ethiopianproperties,1575,Fully Furnished New House Near Old Airport,"Brand new nicely finished house
4 bedrooms, 8 bathrooms
2 modern kitchens
Backup generator
Fiber optics internet line
Steam room
Gymnasium
Basement: entertainment room /wine cellar
Rent: $5,000 (slightly negotiable)",800000.0,Nifas-Silk-Lafto,,,,False,
ethiopianproperties,1568,Charming Villa for Rent in Cazanchis Addis Ababa,"Charming house with basement
3 bedrooms, 2 bathrooms
Nice veranda with a view of the garden
Nice functional fire place
Located in a quiet and peaceful pocket of Cazanchis
Beautiful matured garden
Reasonably priced",416000.0,Other,,,,False,
ethiopianproperties,1566,Furnished 3 Bedroom Apartment by A European Developer,"Brand new apartment
Superior finishing done by European workforce
3 bedrooms, 3 bathrooms
Maid’s room
Laundry room
Storage room
Balconies
Good natural lights
Gym
Clubhouse (with kitchen + sitting area)
Terrace with wonderful view (with outdoor furniture)
Parking spot in the basement",480000.0,Other,,,,False,
ethiopianproperties,1564,"Beautiful House for Rent in Old Airport, Addis Ababa","Completely renovated villa
Good natural lights
Spacious living room
Family/TV room
Big compound
Great parking
Walking distance to ICS
Rent is negotiable",1360000.0,Nifas-Silk-Lafto,,,,False,
ethiopianproperties,1563,"Beautiful and well maintained villa for rent in Old Airport, Addis Ababa","Well maintained house
Spacious living room
Big kitchen
Beautiful wooden floors
Very big compound
Beautiful garden
Lots of parking space
Walking distance to ICS
Quiet and peaceful location
Rent is negotiable",1440000.0,Nifas-Silk-Lafto,,,,False,
ethiopianproperties,1561,Simple & beautiful villa with wonderful garden,"Well maintained and newly freshened up house
Beautiful wooden floor (polished and waxed)
Wonderful matured garden
Quiet and peaceful neighborhood located on the Yeka Hills
Spacious terrace with amazing view
Several multipurpose rooms in the service quarter",640000.0,Other,,,,False,
ethiopianproperties,1560,2 Bedroom Furnished Apartments,"2 bedrooms, 2.5 bathrooms, maid’s room with bathroom, storage room
Spacious kitchen fitted with big stove with gas and electric burners
Nicely finished and tastefully furnished
Amenities available on the top floor: gym, sauna bath, steam bath, 500 m2 terrace that can be used for functions, communal kitchen by the terrace, CCTV, WiFi, backup generator, maintenance staff on site, garbage chute, 4 elevators
Reasonably priced ($1,950 per month)",312000.0,Other,,,,True,
ethiopianproperties,,145 Sqm Apartments For Rent @ Summit/CMC,New Completed Apartment with 145 sq. in Addis Ababa Summit from Sunshine Real Estate to rent for long term or can be used as a Guest House for short period of time.,3680.0,Yeka,,,,False,
